,0
183,0.46976322
184,0.9258548
185,0.92183256
186,0.8412093
187,0.8040394
188,0.8677285
189,0.9409227
190,0.99877644
191,0.19647792
192,0.03707646
193,0.03137153
194,0.18781766
195,0.058950968
196,0.98206645
197,0.2787449
198,0.7840537
199,0.97548664
200,0.996134
201,0.3192417
202,0.07141955
203,0.0125133125
204,0.7941719
205,0.9966567
206,0.9532987
207,0.750069
208,0.5195305
209,0.6041085
210,0.074027345
211,0.3413438
212,0.008986732
213,0.63340795
214,0.98097515
215,0.14518921
216,0.99962884
217,0.9887232
218,0.9965486
219,0.7726071
220,0.8546029
221,0.96946037
222,0.9900474
223,0.6877341
224,0.9999234
225,0.14046654
226,0.99602365
227,0.15656216
228,0.98568434
229,0.8959329
230,0.08732949
231,0.97658545
232,0.68565476
233,0.65678805
234,0.050677355
235,0.8574678
236,0.999284
237,0.9692039
238,0.31476492
239,0.26987508
240,0.88824636
241,0.9873907
242,0.9837408
243,0.99101454
244,0.93413234
245,0.05398615
246,0.19137017
247,0.86198056
248,0.7544157
249,0.8634112
250,0.27366778
251,0.05537296
252,0.9629963
253,0.06333769
254,0.9208792
255,0.30730462
256,0.72206414
257,0.7466968
258,0.70271087
259,0.009103738
260,0.98972005
261,0.7317022
262,0.953052
263,0.557817
264,0.1329952
265,0.998773
266,0.014087038
267,0.57039964
268,0.018241564
269,0.6880861
270,0.07231111
271,0.8048826
272,0.06871332
273,0.96615344
274,0.9531642
275,0.99400854
276,0.9927437
277,0.06982226
278,0.017522747
279,0.60529464
280,0.9932662
281,0.042788442
282,0.9451535
283,0.91694844
284,0.0072243405
285,0.012101313
286,0.86118096
287,0.16148506
288,0.3060411
289,0.90806097
290,0.95472956
291,0.9582194
292,0.21508946
293,0.057727687
294,0.4057092
295,0.96851325
296,0.9732473
297,0.973013
298,0.99731135
299,0.70397246
300,0.97238725
301,0.9299042
302,0.5723216
303,0.9700995
304,0.9427763
305,0.8635371
306,0.43153185
307,0.1133013
308,0.9174999
309,0.99131215
310,0.97933745
311,0.95094186
312,0.9115242
313,0.13509756
314,0.4620566
315,0.3262593
316,0.9673651
317,0.80280215
318,0.3893143
319,0.9105137
320,0.26656803
321,0.077832155
322,0.64922047
323,0.99855584
324,0.9861747
325,0.9999879
326,0.9995001
327,0.97119814
328,0.8379732
329,0.70878065
330,0.089063264
331,0.9843568
332,0.9349746
333,0.9389175
334,0.79112494
335,0.10325091
336,0.043495953
337,0.92235106
338,0.21151124
339,0.9993375
340,0.7391144
341,0.98551637
342,0.99997133
343,0.56324273
344,0.99473107
345,0.68739414
346,0.39564887
347,0.07579867
348,0.77653277
349,0.99981
350,0.0009444778
351,0.99287575
352,0.9887116
353,0.7975205
354,0.30325332
355,0.8730801
356,0.447121
357,0.047644615
358,0.02743382
359,0.781401
360,0.0011595933
361,0.55273384
362,0.35574108
363,0.027192036
364,0.8028997
365,0.997431
366,0.0714288
367,0.81950235
368,0.29913145
369,0.066297725
370,0.90377784
371,0.011515386
372,0.7841939
373,0.5472771
374,0.8913912
375,0.8671526
376,0.11146381
377,0.68026304
378,0.4095643
379,0.50151247
380,0.8253414
381,0.6161803
382,0.9961577
383,0.96399915
384,0.18372056
385,0.1943051
386,0.98061067
387,0.8292187
388,0.99830794
389,0.22263314
390,0.9872011
391,0.9170123
392,0.41242495
393,0.9365935
394,0.9883811
395,0.78216946
396,0.9970681
397,0.7905009
398,0.26252913
399,0.9699055
400,0.88485354
401,0.014103351
402,0.52661514
403,0.9968256
404,0.039491754
405,0.9723316
406,0.91102916
407,0.050947934
408,0.97419053
409,0.9820902
410,0.8580348
411,0.94259065
412,0.9999576
413,0.38894135
414,0.18225755
415,0.8875612
416,0.99995786
417,0.99537534
418,0.21696593
419,0.9985069
420,0.9999766
421,0.7734414
422,0.9325377
423,0.849148
424,0.98904896
425,0.00047922673
426,0.9862603
427,0.9850023
428,0.03588409
429,0.5201426
430,0.99265325
431,0.043046106
432,0.8404882
433,0.7120144
434,0.97963315
435,0.9985207
436,0.117444955
437,0.98907256
438,0.014348485
439,0.3257272
440,0.30576032
441,0.944698
442,0.48437992
443,0.90915066
444,0.040800076
445,0.4106181
446,0.92770785
447,0.26814684
448,0.8638184
449,0.48005742
450,0.9815436
451,0.98196167
452,0.42415383
453,0.32499608
454,0.99445283
455,0.47006267
456,0.27265015
457,0.92863035
458,0.032416277
459,0.76789117
460,0.9923409
461,0.044051584
462,0.9960151
463,0.94130623
464,0.7826213
465,0.71726364
466,0.8671854
467,0.9839249
468,0.94728655
469,0.29308212
470,0.05568214
471,0.74325585
472,0.25071472
473,0.09170141
474,0.99037695
475,0.1896599
476,0.9975237
477,0.9823044
478,0.5726983
479,0.91405314
480,0.7702077
481,0.97438335
482,0.9966841
483,0.9954612
484,0.9999284
485,0.9941736
486,0.6956446
487,0.24611841
488,0.41900098
489,0.080912754
490,0.014240463
491,0.4035489
492,0.96576744
493,0.7260267
494,0.53432494
495,0.69709826
496,0.71484786
497,0.0015535717
498,0.99750704
499,0.9223888
500,0.10492888
501,0.7917581
502,0.98638177
503,0.9528195
504,0.4035951
505,0.30325237
506,0.2144897
507,0.2818006
508,0.55078745
509,0.9905811
510,0.99777335
511,0.9515158
512,0.5063565
513,0.81862175
514,0.085249454
515,0.9987633
516,0.9403475
517,0.45288002
518,0.9040715
519,0.82561195
520,0.7949358
521,0.61719596
522,0.72444516
523,0.9960889
524,0.56982034
525,0.24119666
526,0.7912171
527,0.05180044
528,0.7585306
529,0.551245
530,0.04292427
531,0.3341004
532,0.9717188
533,0.9943192
534,0.92282563
535,0.70114046
536,0.8133669
537,0.9930298
538,0.039158925
539,0.14899468
540,0.9892716
541,0.00027225463
542,0.7395812
543,0.07652345
544,0.2886273
545,0.9920682
546,0.6538463
547,0.823209
548,0.9967343
549,0.7594676
550,0.5767483
551,0.89433974
552,0.59645617
553,0.52624273
554,0.98003733
555,0.99922544
556,0.20677893
557,0.9785991
558,0.77300656
559,0.99966705
560,0.3150794
561,0.9851744
562,0.07097284
563,0.15417211
564,0.11650184
565,0.69937736
566,0.17535812
567,0.5114598
568,0.9798094
569,0.97462857
570,0.035176013
571,0.9991941
572,0.65337497
573,0.009768483
574,0.95363194
575,0.363623
576,0.8210922
577,0.12103129
578,0.9941197
579,0.14675231
580,0.99601793
581,0.22873564
582,0.29903612
583,0.963501
584,0.9840894
585,0.98745584
586,0.8760695
587,0.84355986
588,0.9628062
589,0.97586524
590,0.8975907
591,0.82464963
592,0.21842302
593,0.78046864
594,0.9404967
595,0.9812641
596,0.06878291
597,0.5872744
598,0.9825873
599,0.9725044
600,0.98116565
601,0.8657293
602,0.999914
603,0.1478095
604,0.92531043
605,0.69743985
606,0.5830117
607,0.18199614
608,0.78585064
609,0.61490476
610,0.99501866
611,0.9738994
612,0.45272383
613,0.10533047
614,0.1926065
615,0.99663305
616,0.017684707
617,0.13688023
618,0.74137276
619,0.5608121
620,0.8713296
621,0.9919396
622,0.5652001
623,0.8421386
624,0.008859897
625,0.97764355
626,0.99772555
627,0.6311978
628,0.7366433
629,0.8060508
630,0.88669664
631,0.084472574
632,0.7267777
633,0.6368853
634,0.99988395
635,0.94771934
636,0.09482487
637,0.99586004
638,0.89736044
639,0.9757567
640,0.9967678
641,0.23718184
642,0.2360047
643,0.68031114
644,0.998249
645,0.17511037
646,0.8001976
647,0.09390976
648,0.2334832
649,0.07989465
650,0.8774632
651,0.98698723
652,0.20156653
653,0.978994
654,0.7545656
655,0.45906207
656,0.74795836
657,0.087786086
658,0.19681261
659,0.996202
660,0.027187392
661,0.023255074
662,0.9981657
663,0.9969393
664,0.9421602
665,0.28822196
666,0.9862378
667,0.7883769
668,0.04599842
669,0.99299306
670,0.97877145
671,0.009918106
672,0.24026866
673,0.99718463
674,0.07241887
675,0.81551445
676,0.12666388
677,0.0025988312
678,0.97336286
679,0.5312439
680,0.7279445
681,0.99881583
682,0.32213095
683,0.9907475
684,0.040375866
685,0.001003143
686,0.5613803
687,0.9902398
688,0.99784863
689,0.99423444
690,0.43731433
691,0.061217386
692,0.91393304
693,0.9853011
694,0.8757406
695,0.8967074
696,0.9898597
697,0.8884733
698,0.651804
699,0.65292513
700,0.2353304
701,0.46979693
702,0.9329781
703,0.106876254
704,0.3951711
705,0.9596932
706,0.16352087
707,0.8892661
708,0.9998038
709,0.96325475
710,0.5254075
711,0.44393352
712,0.9619762
713,0.094671026
714,0.9997438
715,0.33244264
716,0.9978418
717,0.52396065
718,0.82768667
719,0.95105773
720,0.93212473
721,0.9772827
722,0.8192517
723,0.063725084
724,0.0132632395
725,0.8693615
726,0.50163245
727,0.42463914
728,0.5602395
729,0.7154957
730,0.89363724
731,0.95284736
732,0.18096435
733,0.5204122
734,0.9070239
735,0.61237824
736,0.99952775
737,0.99217457
738,0.89555824
739,0.5232156
740,0.24391963
741,0.9352591
742,0.6676092
743,0.6588405
744,0.42775926
745,0.6235493
746,0.99614465
747,0.99953955
748,0.8156799
749,0.25095242
750,0.89290047
751,0.8127739
752,0.0066881226
753,0.0056143426
754,0.06930419
755,0.0050450973
756,0.69753104
757,0.97811174
758,0.98704964
759,0.9946563
760,0.8443731
761,0.7185916
762,0.9834735
763,0.99349254
764,0.97798485
765,0.99808574
766,0.042857107
767,0.8186939
768,0.0059758215
769,0.7347306
770,0.98445094
771,0.4480743
772,0.027895983
773,0.99316657
774,0.24655417
775,0.9639603
776,0.990069
777,0.71130913
778,0.917848
779,0.5294757
780,0.99983597
781,0.81726646
782,0.08424031
783,0.76430553
784,0.106187634
785,0.6249765
786,0.8892161
787,0.3155009
788,0.9463917
789,0.5330095
790,0.055076808
791,0.99646604
792,0.42470682
793,0.3387143
794,0.91372436
795,0.5780485
796,0.99603814
797,0.9994234
798,0.6894535
799,0.91065705
800,0.9981562
801,0.839029
802,0.99927473
803,0.104820244
804,0.9235733
805,0.61865854
806,0.038074333
807,0.84441453
808,0.68055564
809,0.15506539
810,0.79247904
811,0.3218619
812,0.6843474
813,0.9493544
814,0.9796213
815,0.74024665
816,0.027053498
817,0.77665555
818,0.99963665
819,0.9518017
820,0.9995107
821,0.013078971
822,0.98528576
823,0.40805116
824,0.78076166
825,0.88908505
826,0.13273565
827,0.19794531
828,0.9936224
829,0.46187314
830,0.69658345
831,0.9999973
832,0.90332204
833,0.558564
834,0.024453375
835,0.7898416
836,0.8912635
837,0.9363149
838,0.987269
839,0.18307419
840,0.08586899
841,0.9290386
842,0.33208346
843,0.18696678
844,0.7547473
845,0.992064
846,0.14241144
847,0.9946975
848,0.7149387
849,0.2775966
850,0.9556359
851,0.94156593
852,0.5662616
853,0.88087326
854,0.960739
855,0.7386532
856,0.99995893
857,0.98922986
858,0.30194885
859,0.6560984
860,0.9993388
861,0.99309474
862,0.9328978
863,0.3941758
864,0.11647232
865,0.96212906
866,0.08918528
867,0.06720126
868,0.99667513
869,0.9981105
870,0.99435014
871,0.04924656
872,0.9824517
873,0.8853725
874,0.9824882
875,0.13389085
876,0.937481
877,0.99667037
878,0.4433695
879,0.0017113813
880,0.89951974
881,0.6942704
882,0.77856874
883,0.0643547
884,0.059108384
885,0.99973166
886,0.92487603
887,0.975261
888,0.7072148
889,0.9935958
890,0.98760474
891,0.5030869
892,0.8938095
893,0.9997449
894,1.7458666e-05
895,0.85042006
896,0.012537726
897,0.00037147672
898,0.0002461522
899,0.9616848
900,0.9960171
901,0.48224822
902,0.44218135
903,0.30989695
904,0.99099624
905,0.10383499
906,0.9901324
907,0.85334945
908,0.9996717
909,0.7538362
910,0.15184873
911,0.08758394
912,0.78998554
913,0.2584173
914,0.1956023
915,0.92138344
916,0.951842
917,0.8157657
918,0.98205554
919,0.049804024
920,0.970567
921,0.9999189
922,0.9850353
923,0.255007
924,0.9999482
925,0.38257098
926,0.9888405
927,0.6509828
928,0.99624276
929,0.18942437
930,0.024821857
931,0.7652781
932,0.89034307
933,0.8864973
934,0.9996705
935,0.91842854
936,0.029934715
937,0.93400675
938,0.9946548
939,0.90627515
940,0.96466285
941,0.8167633
942,0.9221101
943,0.79857534
944,0.9855954
945,0.45382485
946,0.12069433
947,0.5206965
948,0.14118974
949,0.99716204
950,0.022059899
951,0.597105
952,0.7618435
953,0.99797165
954,0.6421687
955,0.6808298
956,0.8032814
957,0.6102441
958,0.9442218
959,0.9997091
960,0.984038
961,0.98541254
962,0.14968072
963,0.45233354
964,0.6367438
965,0.5689065
966,0.19463205
967,0.74313766
968,0.9982591
969,0.9906798
970,0.9816741
971,0.902706
972,0.4403079
973,0.95898163
974,0.38751692
975,0.24694188
976,0.37747875
977,0.01588164
978,0.098233834
979,0.8961297
980,0.5310093
981,0.9481376
982,0.80513775
983,0.9450087
984,0.99691504
985,0.38965136
986,0.8397353
987,0.8537211
988,0.090343796
989,0.5186433
990,0.9998419
991,0.9782866
992,0.76326656
993,0.990726
994,0.9401529
995,0.99963146
996,0.2931916
997,0.20340756
998,0.8852479
999,0.99769104
1000,0.19004785
1001,0.44295835
1002,0.92051995
1003,0.6473098
1004,0.31194654
1005,0.849788
1006,0.97493947
1007,0.0222963
1008,0.9345263
1009,0.6429511
1010,0.93127954
1011,0.9974445
1012,0.9671
1013,0.28550673
1014,0.6398566
1015,0.808664
1016,0.99313253
1017,0.8602097
1018,0.5368975
1019,0.0002561956
1020,0.3638939
1021,0.94695115
1022,0.974454
1023,0.06424883
1024,0.21522416
1025,0.04130262
1026,0.9788799
1027,0.90623915
1028,0.9975541
1029,0.89030826
1030,0.033342425
1031,0.22777396
1032,0.5525153
1033,0.42664763
1034,0.9815565
1035,0.4307739
1036,0.49552736
1037,0.44235665
1038,0.19720697
1039,0.7787865
1040,0.07879841
1041,0.5277829
1042,0.22914234
1043,0.8753152
1044,0.98247904
1045,0.9770704
1046,0.8653271
1047,0.015970552
1048,0.098921746
1049,0.9933649
1050,0.99584985
1051,0.928399
1052,0.9800091
1053,0.9838672
1054,0.7526444
1055,0.069597036
1056,0.09646785
1057,0.9897068
1058,0.99976563
1059,0.36968988
1060,0.95590836
1061,0.3437158
1062,0.9895373
1063,0.9981502
1064,0.91430604
1065,0.29540056
1066,0.98282987
1067,0.89292115
1068,0.9866361
1069,0.7810994
1070,0.94686365
1071,0.99975395
1072,0.056819938
1073,0.18785729
1074,0.9492423
1075,0.7798121
1076,0.38413352
1077,0.7568395
1078,0.999691
1079,0.08590998
1080,0.98164135
1081,0.6111711
1082,0.72968346
1083,0.96143985
1084,0.140293
1085,0.36798233
1086,0.7766997
1087,0.8046078
1088,0.5928387
1089,0.25647974
1090,0.33592334
1091,0.8246239
1092,0.072125435
1093,0.98421884
1094,0.9814381
1095,0.008620037
1096,0.7273603
1097,0.97858834
1098,0.9636666
1099,0.5282899
1100,0.013105712
1101,0.99017817
1102,0.89153475
1103,0.22152849
1104,0.9693041
1105,0.61830884
1106,0.1930584
1107,0.90632963
1108,0.0052251923
1109,0.9992152
1110,0.9619036
1111,0.99201703
1112,0.09979276
1113,0.057083376
1114,0.99159443
1115,0.28438544
1116,0.40757173
1117,0.9992833
1118,0.035541788
1119,0.59045845
1120,0.9972149
1121,0.8805996
1122,0.9848519
1123,0.35362053
1124,0.961182
1125,0.89724565
1126,0.9275467
1127,0.7594248
1128,0.99655217
1129,0.16652587
1130,0.0774493
1131,0.9711873
1132,0.9394002
1133,0.9926756
1134,0.012715321
1135,0.99250406
1136,0.0053433077
1137,0.9975049
1138,0.9999804
1139,0.69963974
1140,0.9694178
1141,0.8928437
1142,0.9365469
1143,0.9991799
1144,0.6213366
1145,0.1696663
1146,0.39519048
1147,0.31756774
1148,0.03025235
1149,0.9970522
1150,0.09596956
1151,0.028126404
1152,0.7165851
1153,0.9502071
1154,0.97261405
1155,0.36760208
1156,0.57528234
1157,0.90251607
1158,0.9345487
1159,0.037554342
1160,0.9089943
1161,0.9768532
1162,0.99589664
1163,0.30311322
1164,0.9900429
1165,0.11576612
1166,0.010633594
1167,0.9847196
1168,0.9849908
1169,0.44783294
1170,0.9857876
1171,0.21648428
1172,0.94893533
1173,0.93598425
1174,0.3495107
1175,0.70494926
1176,0.4926009
1177,0.29693466
1178,0.16686651
1179,0.9996524
1180,0.5729848
1181,0.08684863
1182,0.9216404
1183,0.14651129
1184,0.12488682
1185,0.98513013
1186,0.9993258
1187,0.5752838
1188,0.36815378
1189,0.9980996
1190,0.96576136
1191,0.96928144
1192,0.02954994
1193,0.88126576
1194,0.9172232
1195,0.6370301
1196,0.96344817
1197,0.782923
1198,0.07509359
1199,0.9853628
1200,0.13509831
1201,0.9919292
1202,0.12604292
1203,0.45746318
1204,0.009528021
1205,0.66645074
1206,0.9289653
1207,0.9726132
1208,0.9498304
1209,0.90905863
1210,0.9872419
1211,0.78149694
1212,0.9793125
1213,0.17936213
1214,0.9998653
1215,0.9967726
1216,0.9460278
1217,0.99233675
1218,0.73322815
1219,0.01905812
1220,0.99149865
1221,0.6972365
1222,0.3625701
1223,0.22431815
1224,0.8286002
1225,0.6792625
1226,0.16734406
1227,0.98356575
1228,0.012770138
1229,0.9999785
1230,0.15653087
1231,0.0032204536
1232,0.8786925
1233,0.9988391
1234,0.95333683
1235,0.72450536
1236,0.9563398
1237,0.03724847
1238,0.48752788
1239,0.9599485
1240,0.9386362
1241,0.0113325855
1242,0.48815566
1243,0.45959178
1244,0.9608853
1245,0.9992633
1246,0.70554703
1247,0.9996394
1248,0.9936383
1249,0.24826857
1250,0.9009033
1251,0.29000896
1252,0.9947254
1253,0.92804384
1254,0.1925141
1255,0.99478376
1256,0.14861983
1257,0.39869377
1258,0.033794217
1259,0.92507714
1260,0.9898774
1261,0.8646329
1262,0.1262774
1263,0.86937094
1264,0.92130774
1265,0.99415326
1266,0.055366453
1267,0.9669385
1268,0.17286491
1269,0.93659043
1270,0.7066502
1271,0.14373145
1272,0.2629196
1273,0.996338
1274,0.9952434
1275,0.052040488
1276,0.99518037
1277,0.99972415
1278,0.6917237
1279,0.75897086
1280,0.11646663
1281,0.015837498
1282,0.27813032
1283,0.18053399
1284,0.96339256
1285,0.9992516
1286,0.9550331
1287,0.5627196
1288,0.08417939
1289,0.9583356
1290,0.9985024
1291,0.5551116
1292,0.9645685
1293,0.8885885
1294,0.18583876
1295,0.03034329
1296,0.9988349
1297,0.9995312
1298,0.96999186
1299,0.9961558
1300,0.17374896
1301,0.35186943
1302,0.047505874
1303,0.07462417
1304,0.008320707
1305,0.9596204
1306,0.9607372
1307,0.078789026
1308,0.99896646
1309,0.005951407
1310,0.113896646
1311,0.99679905
1312,0.58771193
1313,0.5560963
1314,0.07812327
1315,0.61279947
1316,0.99935406
1317,0.995391
1318,0.22949308
1319,0.9418618
1320,0.50912
1321,0.98343104
1322,0.13223007
1323,0.133888
1324,0.8795057
1325,0.8571438
1326,0.17757171
1327,0.882039
1328,0.9631196
1329,0.95593524
1330,0.16328855
1331,0.6563925
1332,0.7535562
1333,0.37436342
1334,0.6784647
1335,0.80992496
1336,0.99930334
1337,0.9668421
1338,0.17152637
1339,0.7631731
1340,0.99252546
1341,0.97881097
1342,0.08171026
1343,0.9070094
1344,0.9131628
1345,0.99028134
1346,0.030140158
1347,0.98892266
1348,0.485204
1349,0.86703724
1350,0.10486438
1351,0.99394304
1352,0.080636136
1353,0.20829977
1354,0.99957854
1355,0.6002257
1356,0.96938396
1357,0.94131255
1358,0.9647745
1359,0.027388947
1360,0.98153543
1361,0.9995951
1362,0.80396813
1363,0.8793935
1364,0.79303247
1365,0.98056614
1366,0.5354682
1367,0.9855955
1368,0.024836048
1369,0.5419437
1370,0.8965361
1371,0.5755334
1372,0.34583026
1373,0.8091003
1374,0.37795794
1375,0.9995236
1376,0.069109134
1377,0.7667054
1378,0.03702525
1379,0.9869618
1380,0.8440524
1381,0.11913487
1382,0.99591327
1383,0.9955035
1384,0.8728635
1385,0.8128043
1386,0.080153525
1387,0.10393152
1388,0.07158946
1389,0.8124656
1390,0.058203813
1391,0.276919
1392,0.9746272
1393,0.8994447
1394,0.8561858
1395,0.11453055
1396,0.39642796
1397,0.9219823
1398,0.47280213
1399,0.93731725
1400,0.9927498
1401,0.06295255
1402,0.9923777
1403,0.6741961
1404,0.10559626
1405,0.15881017
1406,0.018928936
1407,0.52859277
1408,0.064567685
1409,0.27681777
1410,0.69666994
1411,0.6893288
1412,0.97945815
1413,0.4486728
1414,0.8786395
1415,0.99088717
1416,0.995615
1417,0.0030285409
1418,0.36689076
1419,0.0054625804
1420,0.08447022
1421,0.8586935
1422,0.059756715
1423,0.069049984
1424,0.99259466
1425,0.18921773
1426,0.13051505
1427,0.9961991
1428,0.90630543
1429,0.5470222
1430,0.35342628
1431,0.69408005
1432,0.019822812
1433,0.4811703
1434,0.6919361
1435,0.9873536
1436,0.07981799
1437,0.9718979
1438,0.5758358
1439,0.4729983
1440,0.85964966
1441,0.99723715
1442,0.49935398
1443,0.18635769
1444,0.0058329185
1445,0.9764854
1446,0.9990124
1447,0.98097104
1448,0.9461325
1449,0.9652816
1450,0.9256114
1451,0.26966873
1452,0.9378549
1453,0.34222224
1454,0.9932848
1455,0.09920791
1456,0.23287937
1457,0.8351772
1458,0.73871446
1459,0.6387442
1460,0.93503994
1461,0.04180673
1462,0.5121575
1463,0.97619414
1464,0.971099
1465,0.3283081
1466,0.1480479
1467,0.9850197
1468,0.95291823
1469,0.99686515
1470,0.92056334
1471,0.65220535
1472,0.99251944
1473,0.9706716
1474,0.99148226
1475,0.007995215
1476,0.3354159
1477,0.922125
1478,0.9274795
1479,0.9331589
1480,0.9136601
1481,0.9419595
1482,0.17552294
1483,0.9893696
1484,0.2536632
1485,0.99932164
1486,0.12587163
1487,0.43520683
1488,0.91756797
1489,0.7597899
1490,0.94641006
1491,0.99700904
1492,0.033330254
1493,0.93363935
1494,0.33311146
1495,0.96003324
1496,0.22989449
1497,0.057358563
1498,0.3970163
1499,0.097798556
1500,0.85124075
1501,0.9971869
1502,0.14632808
1503,0.619927
1504,0.13461077
1505,0.15319192
1506,0.13853195
1507,0.43751115
1508,0.021099728
1509,0.99646485
1510,0.9747779
1511,0.99848735
1512,0.52555305
1513,0.008596061
1514,0.9522804
1515,0.97482103
1516,0.96126497
1517,0.98288786
1518,0.9999979
1519,0.8635478
1520,0.99047244
1521,0.81485546
1522,0.9990435
1523,0.9672032
1524,0.6427503
1525,0.012820656
1526,0.11763539
1527,0.99749327
1528,0.89492315
1529,0.24368797
1530,0.49702764
1531,0.9995634
1532,0.5967536
1533,0.8423014
1534,0.9958295
1535,0.99690914
1536,0.9862048
1537,0.9019365
1538,0.89885277
1539,0.7517873
1540,0.7452996
1541,0.983761
1542,0.07090278
1543,0.2958587
1544,0.53805083
1545,0.9995151
1546,0.9940081
1547,0.99266696
1548,0.37114808
1549,0.99693227
1550,0.9724526
1551,0.9432916
1552,0.53557426
1553,0.9495567
1554,0.02045137
1555,0.9993083
1556,0.11974774
1557,0.18436061
1558,0.5726158
1559,0.9905811
1560,0.87385356
1561,0.99909866
1562,0.93580776
1563,0.072906576
1564,0.47193557
1565,0.80022204
1566,0.8235315
1567,0.08983707
1568,0.9938521
1569,0.58170813
1570,0.031707946
1571,0.98534125
1572,0.11527878
1573,0.5148891
1574,0.89370286
1575,0.31823736
1576,0.95268744
1577,0.7462884
1578,0.95236963
1579,0.70026904
1580,0.5713737
1581,0.6683444
1582,0.02469577
1583,0.9463719
1584,0.21709128
1585,0.0019645274
1586,0.5520692
1587,0.45139733
1588,0.9743999
1589,0.90345144
1590,0.316973
1591,0.010833219
1592,0.908141
1593,0.13872771
1594,0.6684119
1595,0.9969063
1596,0.032372266
1597,0.025615584
1598,0.02547492
1599,0.18282367
1600,0.13417299
1601,0.9133861
1602,0.3335594
1603,0.4464759
1604,0.87590986
1605,0.8746855
1606,0.47046477
1607,0.41205323
1608,0.18943591
1609,0.115973614
1610,0.11222593
1611,0.2197461
1612,0.5028199
1613,0.95109445
1614,0.8169931
1615,0.9835982
1616,0.9973698
1617,0.12973534
1618,0.12584431
1619,0.8652603
1620,0.5929082
1621,0.7139489
1622,0.85483307
1623,0.51812226
1624,0.97253066
1625,0.04237721
1626,0.0693986
1627,0.82923746
1628,0.0062622107
1629,0.8772455
1630,0.99715716
1631,0.98309785
1632,0.983537
1633,0.23675254
1634,0.9644993
1635,0.99925816
1636,0.18313241
1637,0.7858615
1638,0.9706476
1639,0.9378937
1640,0.20350085
1641,0.9766619
1642,0.039694298
1643,0.7054913
1644,0.9936157
1645,0.052995555
1646,0.9995721
1647,0.9930551
1648,0.74654466
1649,0.8185994
1650,0.04573322
1651,0.33569053
1652,0.46856216
1653,0.984133
1654,0.6831533
1655,0.99904126
1656,0.7689035
1657,0.90605307
1658,0.28847453
1659,0.37628168
1660,0.9991469
1661,0.8760016
1662,0.010909453
1663,0.121273115
1664,0.07722263
1665,0.9963052
1666,0.7126648
1667,0.7912521
1668,0.2245424
1669,0.9076992
