,0
417,0.02166767
418,6.41055e-36
419,0.99999994
420,0.29236323
421,2.269164e-24
422,0.99999994
423,2.423183e-23
424,0.99999994
425,2.3251528e-10
426,0.99999994
427,0.9999992
428,4.8635764e-05
429,0.9999991
430,0.99999994
431,0.99999994
432,0.5636196
433,0.99999994
434,0.9999978
435,0.99999994
436,0.99999994
437,0.99999994
438,0.011119165
439,3.241434e-11
440,0.9999998
441,0.99999994
442,0.99999994
443,1.6030543e-18
444,0.99999994
445,0.99999994
446,0.99999994
447,0.99999994
448,0.99999994
449,0.99999994
450,0.99999994
451,0.0
452,6.437572e-16
453,0.99999994
454,8.1412035e-32
455,0.99999994
456,0.99999994
457,0.99999994
458,0.99999994
459,0.99999994
460,1.4536941e-10
461,0.99999994
462,0.99999994
463,0.99999994
464,0.99999994
465,0.9928508
466,0.9999929
467,0.99999994
468,0.99999994
469,1.2670073e-27
470,0.0004653406
471,3.298714e-34
472,0.99999994
473,0.99999994
474,8.7590246e-10
475,8.263999e-21
476,6.027196e-05
477,0.99999994
478,0.9997668
479,0.99999994
480,0.99999994
481,0.99999994
482,0.99999994
483,0.99999994
484,0.99999994
485,0.99999994
486,7.201985e-24
487,1.15699e-35
488,3.8153848e-17
489,1.0449318e-25
490,0.99999994
491,5.7759724e-05
492,0.99999994
493,0.00029509806
494,0.99999994
495,7.956102e-17
496,3.625442e-28
497,0.99999994
498,7.578188e-05
499,0.98382854
500,1.0610407e-14
501,0.99999994
502,2.9408478e-21
503,0.99999994
504,1.1377528e-07
505,0.99999994
506,2.9248247e-07
507,0.99999994
508,0.99999994
509,0.99999994
510,0.99999994
511,0.99999994
512,1.0758432e-30
513,0.99999994
514,0.99998564
515,0.99999994
516,3.225647e-10
517,2.2460567e-10
518,0.9999959
519,0.99999994
520,1.336015e-16
521,0.99999994
522,0.99999994
523,0.99999994
524,0.99999994
525,0.99999994
526,0.99999994
527,0.99999994
528,1.3312139e-29
529,0.99999994
530,0.7725635
531,0.9986838
532,9.3482957e-17
533,0.99999994
534,0.99999994
535,0.99999994
536,6.225242e-25
537,0.8271649
538,0.99999994
539,1.2503705e-19
540,6.308972e-14
541,0.99999994
542,9.672422e-07
543,0.99999994
544,0.6460285
545,0.99999994
546,0.99999994
547,0.9991947
548,1.252141e-27
549,0.99999994
550,0.9999996
551,0.04596652
552,0.99999994
553,0.99999994
554,0.99999994
555,0.99998564
556,0.99999994
557,7.860269e-30
558,0.99999994
559,0.99999994
560,0.99999994
561,0.99999994
562,1.9027965e-32
563,3.2239446e-28
564,0.99999994
565,0.99999994
566,0.99999994
567,0.0004015509
568,0.99999994
569,0.99999994
570,2.0352089e-29
571,0.035973784
572,4.9511584e-07
573,2.9923453e-12
574,0.99999994
575,8.640186e-25
576,7.720231e-26
577,1.0520584e-34
578,0.99999994
579,0.99999994
580,0.99999994
581,1.6102682e-05
582,0.99999994
583,1.8684224e-07
584,0.99999994
585,0.99999994
586,3.9127237e-14
587,0.99999994
588,0.99999994
589,0.99999994
590,0.99999994
591,0.99999994
592,2.672171e-22
593,4.0040664e-29
594,0.99999994
595,4.0655306e-33
596,0.99999994
597,0.4860608
598,0.99999994
599,0.99999994
600,0.99999994
601,0.99999994
602,0.99999994
603,0.99999994
604,6.156034e-14
605,0.99999994
606,0.99999994
607,0.99999994
608,0.036617365
609,0.99999994
610,0.99999994
611,0.99999994
612,8.7389795e-05
613,0.99999994
614,0.99999994
615,0.99999994
616,0.99999994
617,0.99999994
618,0.99999994
619,0.9991424
620,1.0383065e-13
621,0.99999994
622,3.0792218e-20
623,0.9999656
624,0.99999994
625,0.99999994
626,0.99999994
627,0.99999994
628,0.99999994
629,0.99999994
630,0.9999072
631,0.99999994
632,0.99999994
633,0.99999994
634,0.9069599
635,0.99999994
636,0.99999994
637,2.6915747e-32
638,0.99999994
639,4.9892607e-16
640,0.99999994
641,0.99999994
642,0.99999994
643,3.9784838e-12
644,6.230326e-20
645,0.9999991
646,0.99999994
647,0.99999994
648,3.4108793e-31
649,0.99999994
650,1.363032e-22
651,0.9999992
652,0.99999994
653,0.99999994
654,1.1484725e-05
655,0.99999994
656,0.0
657,0.99999994
658,0.99999994
659,0.99999994
660,0.99999994
661,0.99999994
662,0.99999994
663,0.99999994
664,7.0340015e-38
665,0.99999994
666,0.99999994
667,3.699148e-06
668,6.8772735e-08
669,1.3284313e-14
670,0.99999994
671,0.99999994
672,0.99999994
673,0.99999994
674,1.539569e-06
675,0.99999994
676,0.99999994
677,3.357007e-34
678,0.99999994
679,0.99999994
680,0.99999994
681,2.5565548e-28
682,0.99999994
683,0.99999994
684,0.99999994
685,0.99999994
686,7.363854e-07
687,0.99999994
688,4.2138986e-17
689,0.0
690,3.0420471e-13
691,3.0343584e-16
692,0.99999994
693,0.99999994
694,0.99999994
695,0.99999994
696,0.99999994
697,0.99999994
698,0.99999994
699,0.99999994
700,0.99999994
701,0.99999994
702,0.9994729
703,0.99999994
704,3.3970467e-18
705,1.8359067e-18
706,1.7787794e-23
707,0.00019594286
708,0.99999994
709,6.671262e-28
710,0.99999994
711,0.99999994
712,1.0633214e-20
713,0.99999994
714,0.99999994
715,0.41699973
716,0.99999994
717,1.9901933e-11
718,0.99999994
719,0.99999994
720,0.99999994
721,2.1615781e-17
722,6.170326e-15
723,0.005184354
724,0.99999994
725,0.99999994
726,0.99999994
727,0.99999994
728,0.99999994
729,0.99999994
730,0.99999994
731,0.99999994
732,0.99999994
733,0.0
734,0.0
735,0.99999994
736,0.99999994
737,0.99999994
738,0.99999994
739,0.99999994
740,0.99999994
741,0.99999994
742,0.99999994
743,0.99999994
744,0.99999994
745,0.99999994
746,0.99999994
747,0.74407125
748,0.99986434
749,0.99999994
750,0.94805926
751,0.99999994
752,0.99999994
753,0.9999997
754,0.99999994
755,0.99999994
756,0.99999994
757,0.99999994
758,0.99999994
759,0.6825539
760,0.99999994
761,0.9992331
762,0.99999994
763,0.99998766
764,0.99999994
765,1.4983007e-14
766,1.8915005e-16
767,0.99999994
768,2.4752604e-11
769,5.6263944e-18
770,0.99999994
771,0.99999994
772,7.775158e-15
773,0.99999994
774,0.99999994
775,0.99999994
776,0.9999996
777,0.99999994
778,9.933784e-05
779,0.00020731112
780,0.99999994
781,0.99999994
782,0.99999994
783,0.99999994
784,0.99999994
785,0.99999994
786,0.003159608
787,0.99999994
788,0.99999994
789,0.99999994
790,0.99999994
791,0.99999994
792,0.99999994
793,3.8493646e-37
794,0.99999994
795,2.3571795e-08
796,0.99999994
797,0.99999994
798,0.99999994
799,3.6921174e-26
800,0.99999994
801,0.99999994
802,0.99999994
803,4.9603737e-12
804,0.99999994
805,0.99999994
806,0.99999994
807,0.99999994
808,0.99999994
809,0.09722085
810,5.3695377e-12
811,0.99999994
812,0.99999994
813,0.99999696
814,0.99999994
815,0.99999994
816,0.99999994
817,0.99999994
818,0.99999994
819,0.99999994
820,0.99999994
821,0.99999994
822,0.99999994
823,0.9999965
824,0.99999994
825,0.99999994
826,5.826241e-28
827,0.99999994
828,0.99999994
829,0.99999994
830,0.99999994
831,0.99999994
832,0.9999427
833,2.792721e-21
834,0.99999994
835,0.00016644422
836,0.99999994
837,0.99999994
838,5.271365e-36
839,0.99999994
840,0.99999994
841,0.99999994
842,5.2322653e-11
843,1.3793309e-14
844,0.99999994
845,0.99999994
846,0.99999994
847,0.99999994
848,3.48567e-24
849,0.99999994
850,3.4096244e-27
851,2.5128737e-33
852,0.99999994
853,0.99999994
854,0.0005287469
855,0.99999994
856,0.99999994
857,0.99999994
858,0.99999994
859,4.4627767e-11
860,0.99999994
861,0.0
862,0.99999994
863,0.99999994
864,0.99999994
865,4.2086775e-16
866,0.99999994
867,0.99999994
868,0.99999994
869,8.063765e-09
870,0.0021515398
871,1.9620135e-11
872,0.99999994
873,0.99999994
874,0.99999994
875,1.0015498e-06
876,4.445115e-23
877,1.0510925e-10
878,4.149924e-11
879,0.99999994
880,7.73726e-14
881,0.99999994
882,1.336332e-22
883,7.0513823e-07
884,1.6417584e-33
885,0.99999994
886,0.99999994
887,0.99999994
888,0.99999994
889,0.99999994
890,0.9999998
891,0.99999994
892,0.99999994
893,0.99999994
894,0.9997709
895,5.6054946e-15
896,0.99999994
897,1.1184047e-24
898,0.99999994
899,0.99999994
900,1.2545738e-21
901,1.3961849e-06
902,0.9979319
903,0.99999994
904,0.99999994
905,0.99999994
906,0.99999994
907,0.00086951896
908,3.9384027e-05
909,0.99999994
910,0.99999994
911,0.99999994
912,0.99999994
913,0.99999994
914,0.99999994
915,0.99999994
916,6.3337248e-12
917,0.9991212
918,0.99999994
919,0.99999994
920,0.99999994
921,0.99999994
922,0.99999994
923,0.99889195
924,0.99999994
925,0.99999994
926,8.126453e-26
927,0.99999994
928,0.99999994
929,0.0
930,0.99999994
931,0.99999994
932,0.99999994
933,0.99999994
934,0.99999994
935,0.99999994
936,0.99999994
937,2.0895794e-12
938,0.99999994
939,0.12558725
940,0.99999994
941,0.99999994
942,0.99999994
943,0.99999994
944,0.00019017537
945,0.99999994
946,0.99999994
947,0.99999994
948,4.3994323e-08
949,0.99999994
950,0.99999994
951,0.99999994
952,0.99999994
953,0.99999994
954,0.99999994
955,0.99999994
956,3.801997e-13
957,0.99999994
958,0.0
959,0.99999994
960,0.007106431
961,1.4222543e-19
962,1.9829714e-16
963,0.9990061
964,0.99999994
965,0.99999994
966,0.99999994
967,5.816213e-25
968,1.2866749e-09
969,0.99999994
970,0.99999994
971,0.99999994
972,0.99999994
973,0.99999994
974,0.05374375
975,0.99999994
976,0.99999994
977,0.99999994
978,0.99999994
979,1.5316392e-14
980,0.99999994
981,0.99999994
982,2.9259992e-28
983,0.99999994
984,1.1274284e-05
985,5.22412e-29
986,0.99999994
987,7.609391e-12
988,9.9100886e-05
989,0.99999994
990,0.99999994
991,0.9999997
992,0.99999994
993,0.41544208
994,0.99999994
995,0.99999994
996,7.291129e-18
997,5.9256866e-08
998,0.99999994
999,0.99999994
1000,0.99999994
1001,6.2323977e-07
1002,0.99999994
1003,0.99999994
1004,0.99999994
1005,3.5732905e-05
1006,0.99999994
1007,0.99999994
1008,8.3358494e-11
1009,0.99999994
1010,0.99999994
1011,0.99999994
1012,6.22779e-12
1013,0.99999994
1014,0.99988824
1015,0.99999994
1016,0.99999994
1017,0.0014484463
1018,0.99999994
1019,0.99999994
1020,5.0015733e-15
1021,0.99999994
1022,0.99999994
1023,0.0017862389
1024,0.99999994
1025,0.99999994
1026,0.99999994
1027,0.99999994
1028,0.99999994
1029,0.99999994
1030,1.5617545e-12
1031,0.99999994
1032,0.99999994
1033,0.0
1034,0.99999994
1035,0.99999994
1036,4.4039625e-17
1037,0.99999994
1038,0.97109264
1039,0.99999994
1040,0.99999994
1041,0.00039099192
1042,1.8539178e-09
1043,0.99999994
1044,0.99999994
1045,0.8834608
1046,0.99999994
1047,2.1208446e-06
1048,0.044478424
1049,4.494597e-07
1050,2.745786e-29
1051,0.99773437
1052,0.99999994
1053,0.00038153198
1054,5.9939786e-10
1055,3.2449392e-05
1056,0.99999994
1057,0.99999994
1058,0.99999994
1059,3.8447512e-10
1060,0.99999994
1061,0.99999994
1062,3.3168046e-05
1063,0.99999994
1064,0.99999994
1065,3.5145568e-35
1066,0.99999994
1067,0.99999994
1068,1.9652618e-05
1069,1.9919428e-21
1070,0.99999994
1071,0.99994475
1072,0.99999994
1073,0.9795457
1074,1.0666997e-26
1075,0.0002595044
1076,0.99999994
1077,2.4924456e-09
1078,0.99999994
1079,0.99999994
1080,0.0
1081,0.99999994
1082,0.99999994
1083,0.99999994
1084,4.132549e-09
1085,0.99999994
1086,0.99999994
1087,0.99999994
1088,3.712188e-17
1089,2.5078859e-17
1090,0.99999994
1091,0.00022391282
1092,1.5889036e-17
1093,4.453582e-24
1094,0.99999994
1095,0.9490627
1096,0.99999994
1097,0.99999994
1098,0.00014041906
1099,1.8236994e-32
1100,0.00014490804
1101,0.99999994
1102,0.99999994
1103,0.99999994
1104,0.9999531
1105,0.99999994
1106,0.99999994
1107,0.99999994
1108,0.99999994
1109,0.99999994
1110,3.3331618e-10
1111,0.99999994
1112,0.0
1113,0.99999994
1114,0.99999994
1115,4.959041e-13
1116,2.1178812e-08
1117,5.1361476e-29
1118,0.9999985
1119,4.341174e-12
1120,0.99999994
1121,0.9998948
1122,0.0002502469
1123,0.99999994
1124,0.99999994
1125,5.3983236e-09
1126,0.99999994
1127,0.99999994
1128,0.99971294
1129,8.8014673e-07
1130,0.99999994
1131,0.99999994
1132,0.06300258
1133,0.8990788
1134,0.99999994
1135,0.99999994
1136,0.002648287
1137,0.99999994
1138,0.99999994
1139,0.99999994
1140,0.99999994
1141,0.99999994
1142,9.388342e-27
1143,0.99999994
1144,0.9999997
1145,0.93633777
1146,4.858398e-20
1147,0.78245085
1148,0.99999994
1149,0.99999994
1150,2.4062167e-05
1151,0.99999994
1152,0.99999994
1153,0.99999994
1154,0.9999917
1155,0.99999994
1156,0.99999994
1157,1.3214306e-34
1158,0.99999994
1159,0.99999994
1160,0.99999994
1161,7.5656923e-31
1162,1.6313406e-16
1163,0.99999994
1164,6.2114753e-12
1165,2.2628512e-11
1166,0.99999994
1167,0.99826545
1168,0.99999994
1169,0.99999994
1170,0.001495851
1171,0.99999994
1172,0.99998754
1173,0.9991705
1174,7.40453e-27
1175,3.671402e-18
1176,0.99999994
1177,0.99999994
1178,1.2232031e-38
1179,0.99999994
1180,0.99999994
1181,5.1178144e-17
1182,0.99999994
1183,1.6747265e-16
1184,0.99999994
1185,0.99999994
1186,4.774171e-31
1187,0.99999994
1188,0.99999994
1189,0.003322731
1190,0.99999994
1191,0.99999994
1192,0.99999994
1193,0.99999994
1194,2.762973e-31
1195,0.99999994
1196,2.845805e-28
1197,0.99999994
1198,0.999953
1199,0.0005469048
1200,0.99999994
1201,0.99999994
1202,0.99999994
1203,2.3661248e-19
1204,0.024672993
1205,0.01130371
1206,0.99975145
1207,1.5143247e-29
1208,0.99999994
1209,0.9996886
1210,0.99999994
1211,0.99999994
1212,0.99999994
1213,1.2898837e-11
1214,0.99999994
1215,0.99999994
1216,0.99999994
1217,0.9999948
1218,0.99999994
1219,0.99999994
1220,9.740375e-14
1221,0.99999994
1222,0.99999994
1223,0.99999994
1224,0.99999994
1225,4.1852503e-33
1226,0.99999994
1227,1.8384236e-17
1228,0.99999994
1229,7.785035e-24
1230,0.99999994
1231,0.99999994
1232,3.3955204e-24
1233,0.99999994
1234,0.99999994
1235,0.99999994
1236,0.99999994
1237,0.99999994
1238,0.99999994
1239,0.9999997
1240,0.99999994
1241,0.99999994
1242,0.9840244
1243,0.99999994
1244,0.99999994
1245,0.99999994
1246,0.99999994
1247,0.99999994
1248,6.4054353e-07
1249,0.99999994
1250,0.999026
1251,0.99999994
1252,0.99999994
1253,0.99999994
1254,0.99725646
1255,0.99999994
1256,7.0802315e-21
1257,0.99999994
1258,0.99999994
1259,0.16396455
1260,0.99999994
1261,0.99999994
1262,4.28876e-22
1263,0.99999994
1264,0.99999994
1265,0.99999994
1266,0.99999994
1267,0.99999994
1268,0.99999994
1269,0.99999994
1270,0.9999855
1271,0.99999994
1272,0.00039646216
1273,0.99999994
1274,6.331402e-19
1275,0.00012943563
1276,2.0655164e-14
1277,0.00025772655
1278,0.99999994
1279,4.120109e-25
1280,0.27250677
1281,0.99999994
1282,0.99999994
1283,0.99999994
1284,0.99999994
1285,0.99999994
1286,0.99999994
1287,0.99999994
1288,6.805752e-08
1289,0.99999994
1290,0.99999994
1291,1.2249028e-08
1292,0.99999994
1293,0.99999994
1294,8.2709814e-18
1295,0.99999994
1296,0.09759604
1297,0.99999994
1298,1.36505644e-14
1299,0.99999994
1300,0.99999994
1301,0.99999994
1302,0.99999994
1303,0.9999998
1304,0.99999994
1305,2.2941043e-05
1306,0.99999994
1307,2.4199812e-20
1308,0.99999994
1309,0.99999994
1310,1.526193e-35
1311,1.0283199e-17
1312,0.99999994
1313,1.1719513e-19
1314,3.3843142e-15
1315,0.99999994
1316,0.99999696
1317,2.8844066e-05
1318,0.99999994
1319,0.99999994
1320,0.9998741
1321,0.99999994
1322,0.31803197
1323,0.9999998
1324,8.980932e-28
1325,0.99999994
1326,0.99999994
1327,0.99999994
1328,1.2598506e-08
1329,0.99999994
1330,0.99999994
1331,0.99999994
1332,0.99999994
1333,0.9999998
1334,0.99999994
1335,0.99999994
1336,0.99999994
1337,0.97936106
1338,0.99999994
1339,0.99999994
1340,0.99999994
1341,0.99999994
1342,0.9999996
1343,0.99999994
1344,0.99999994
1345,0.99999994
1346,0.99999994
1347,0.99999994
1348,2.0114547e-07
1349,0.99999994
1350,0.20089367
1351,0.025528748
1352,0.99999994
1353,0.99999994
1354,0.99999994
1355,0.99999994
1356,4.1361622e-13
1357,7.3192334e-14
1358,0.99999994
1359,0.99999994
1360,3.714809e-17
1361,0.99944675
1362,0.99999994
1363,0.99999994
1364,0.99999994
1365,0.99999994
1366,0.99999994
1367,0.99993306
1368,0.99999994
1369,0.99999994
1370,0.99999994
1371,0.9778837
1372,0.99999994
1373,0.99999994
1374,0.99999994
1375,0.0
1376,0.99999994
1377,0.99999994
1378,0.00016815434
1379,5.0489636e-08
1380,0.99999994
1381,0.99999994
1382,1.359424e-13
1383,3.9374645e-10
1384,0.99999994
1385,2.5670087e-07
1386,0.99999994
1387,0.99999994
1388,3.3441227e-12
1389,1.5687553e-31
1390,0.9999985
1391,2.2702558e-05
1392,0.99999994
1393,0.02477013
1394,0.99999994
1395,0.99999994
1396,0.99999994
1397,0.99999994
1398,9.059818e-07
1399,0.99999994
1400,0.99999994
1401,0.99999994
1402,0.99999994
1403,0.99999994
1404,0.99999994
1405,0.99999994
1406,0.99991053
1407,0.99999994
1408,0.99999994
1409,2.1656152e-16
1410,0.99999994
1411,0.99999946
1412,0.99999994
1413,0.99999994
1414,0.99999994
1415,0.99999994
1416,2.2812128e-22
1417,0.99999994
1418,0.0
1419,0.99999994
1420,0.99999994
1421,0.9999681
1422,0.9999166
1423,0.99999994
1424,0.99999994
1425,0.99999994
1426,7.12694e-07
1427,0.99999994
1428,0.99999994
1429,0.99999994
1430,5.305427e-14
1431,0.99999994
1432,0.99999005
1433,3.7518963e-05
1434,0.99999994
1435,0.99999994
1436,0.99999994
1437,0.8759264
1438,0.99999994
1439,9.602235e-25
1440,0.99999994
1441,0.99999994
1442,7.708815e-05
1443,0.9940769
1444,3.0765637e-38
1445,0.24573895
1446,4.788072e-11
1447,0.99999994
1448,0.99999994
1449,0.99999994
1450,0.99999994
1451,5.9808467e-16
1452,0.99999994
1453,1.1873506e-11
1454,0.99999994
1455,0.99999994
1456,0.99999994
1457,0.99999994
1458,0.99999994
1459,1.0758917e-09
1460,0.77858514
1461,6.054164e-31
1462,0.99999994
1463,0.99999994
1464,0.99999994
1465,1.3729902e-20
1466,0.99999994
1467,1.903753e-34
1468,0.9999965
1469,1.8462163e-26
1470,0.99999994
1471,0.99999994
1472,0.99999994
1473,0.99999994
1474,0.99999994
1475,9.651786e-23
1476,0.99999994
1477,0.99999994
1478,4.868298e-07
1479,1.6501658e-11
1480,1.7994042e-15
1481,8.602502e-07
1482,3.2326847e-07
1483,3.6678832e-06
1484,0.99999994
1485,0.99999994
1486,0.99999994
1487,0.048214443
1488,0.99980783
1489,0.99999994
1490,1.8146965e-27
1491,1.26588e-12
1492,0.11826412
1493,0.99999994
1494,0.267592
1495,0.9999953
1496,0.99999994
1497,1.4384862e-26
1498,0.99999994
1499,3.6831338e-23
1500,0.99999994
1501,0.99999994
1502,0.99999994
1503,0.99999994
1504,0.9954193
1505,1.13531695e-36
1506,0.99999994
1507,1.4962788e-14
1508,0.99999994
1509,0.9999564
1510,2.0731356e-11
1511,0.99999994
1512,4.7367015e-20
1513,9.725827e-28
1514,3.4270133e-08
1515,9.873451e-35
1516,0.99999994
1517,0.99999994
1518,1.6777243e-07
1519,2.805804e-12
1520,0.99999994
1521,0.99999994
1522,0.99999994
1523,0.99999994
1524,0.99999994
1525,2.0764579e-22
1526,0.99999994
1527,0.99999994
1528,0.99999994
1529,3.248313e-13
1530,0.99999994
1531,0.0
1532,0.99999994
1533,2.167602e-28
1534,0.99999994
1535,5.44925e-27
1536,0.99999994
1537,2.9364354e-33
1538,0.99999934
1539,0.99999994
1540,0.99999994
1541,0.99999994
1542,0.99999994
1543,0.001776796
1544,0.99999994
1545,0.99999994
1546,0.99999994
1547,0.99999994
1548,0.99999994
1549,0.99999994
1550,0.99999994
1551,0.99999994
1552,0.9896051
1553,0.99999994
1554,0.99999994
1555,0.99999994
1556,0.99999994
1557,0.99999994
1558,0.99999994
1559,0.9999992
1560,0.99999994
1561,0.99999994
1562,1.0604179e-21
